permco,year,quarter_num,dlyret,dlyvol,dlycap
8598,2016,1,0.001982590163934426,1340540.4426229508,21244485.381311476
8598,2016,2,0.000964875,1007535.828125,22904494.578125
8598,2016,3,-0.0013438593749999998,967495.296875,23078293.65
8598,2016,4,0.0010954761904761903,1164120.761904762,22312264.785238095
8598,2017,1,0.0013408548387096775,977374.6290322581,24113236.320645165
8598,2017,2,0.0009614444444444446,823873.746031746,25700968.893968254
8598,2017,3,0.0008781428571428572,753492.1904761905,26159262.585396826
8598,2017,4,0.0002943968253968254,879568.0634920635,26927406.70301587
8598,2018,1,0.001468786885245902,1319226.6229508198,29053807.530819673
8598,2018,2,0.0006448125,1705169.25,29758639.013125
8598,2018,3,0.001714936507936508,1622683.1587301588,31800536.008412696
8598,2018,4,-0.0016446349206349208,2193835.238095238,30857073.445555553
8598,2019,1,0.0031264918032786883,5435988.918032787,32358168.439508196
8598,2019,2,0.0006031746031746032,3799985.015873016,34384949.38095238
8598,2019,3,0.002132875,5146474.09375,61315108.015468754
8598,2019,4,0.0017960312499999999,2769713.40625,75100501.61796875
8598,2020,1,-0.0022204516129032265,4785843.9677419355,75582221.2264516
8598,2020,2,0.0008937301587301585,4748466.682539683,67631977.01857144
8598,2020,3,0.001050140625,4824944.015625,66688468.69140625
8598,2020,4,0.0017002656250000002,4015575.3125,72240805.805625
8598,2021,1,0.0008542950819672133,4626782.032786885,76775066.77245902
8598,2021,2,-0.0016426984126984127,4522222.873015873,77501239.48698413
8598,2021,3,0.0003367343749999998,3910903.359375,73951716.4109375
8598,2021,4,-0.0004742187499999999,4481590.03125,68247058.51125
8598,2022,1,-0.00021224193548387095,4010410.9032258065,65880573.436935484
8598,2022,2,-0.0018477741935483871,3069667.306451613,62818596.14096774
8598,2022,3,0.0009178281249999999,3671691.328125,65242586.24375
8598,2022,4,0.001414174603174603,3723051.015873016,63257707.68571428
8598,2023,1,0.0019983548387096776,3632286.919354839,69138198.4780645
8598,2023,2,0.0002959777777777776,3874470.822222222,72181718.4711111
9804,2014,1,-0.0008516721311475411,2311303.131147541,19595965.544918034
9804,2014,2,0.0011304444444444446,1716678.4126984128,20240260.990793653
9804,2014,3,0.001103140625,1492372.078125,21342085.446875
9804,2014,4,0.001350234375,2139002.015625,22435728.13796875
9804,2015,1,0.0010746721311475408,2265965.4590163934,24386542.477540985
9804,2015,2,-0.002324095238095238,2271998.507936508,23015349.06920635
9804,2015,3,0.0012988750000000001,2464516.921875,22623075.28375
9804,2015,4,0.00124453125,1989040.453125,23822894.51640625
9804,2016,1,0.0018148524590163935,2474204.5409836066,24628146.455081966
9804,2016,2,0.001951296875,2249833.796875,26849771.6396875
9804,2016,3,-0.0004773125000000001,2185272.53125,28954526.08890625
9804,2016,4,0.0018208412698412697,1913012.396825397,29568607.745238096
9804,2017,1,0.0005584677419354839,1588719.2741935484,31479029.456612904
9804,2017,2,0.00020584126984126984,1640116.5873015872,32171170.40920635
9804,2017,3,0.0011336984126984128,1583917.5238095238,33476885.195079364
9804,2017,4,0.0016811587301587302,1912489.2698412698,35498465.34222222
9804,2018,1,-0.00025545901639344263,2387281.426229508,37235259.93836066
9804,2018,2,-0.00039879687500000006,2212658.78125,35771702.4665625
9804,2018,3,0.00181015873015873,1697094.6825396826,38112933.19444445
9804,2018,4,-7.547619047619026e-05,2129423.888888889,38354390.106507935
9804,2019,1,0.002650754098360656,1817162.8032786886,41510809.07622951
9804,2019,2,0.001771888888888889,1688200.365079365,46082699.970158726
9804,2019,3,7.412500000000008e-05,1695015.53125,49559324.021875
9804,2019,4,-3.296874999999997e-05,1818599.359375,47908849.024375
9804,2020,1,-0.002688903225806452,2839344.6129032257,48678956.28032258
9804,2020,2,0.0024669206349206348,2500553.698412698,42711900.18523809
9804,2020,3,0.0011661562499999999,1628448.6875,46672730.83109375
9804,2020,4,0.0007943593749999998,1437461.5625,49269340.10703125
9804,2021,1,0.0016322295081967213,2150561.606557377,49416884.670327865
9804,2021,2,0.0014051428571428572,1365892.507936508,58349098.62746032
9804,2021,3,0.0010875625,1327751.15625,63062842.64484375
9804,2021,4,0.001859546875,1595750.0625,67397006.85578126
9804,2022,1,-0.0006793387096774193,2109223.6129032257,63193750.40435484
9804,2022,2,-0.0003806451612903226,1800147.0967741935,64999536.85758065
9804,2022,3,0.000843796875,1579366.40625,68429319.54203124
9804,2022,4,-0.0001762222222222221,1694685.142857143,66194250.93444444
9804,2023,1,0.0007851612903225808,1852651.8548387096,62729260.3767742
9804,2023,2,0.0010831612903225804,1502020.1129032257,67317019.36225806
9804,2023,3,-0.0019331904761904762,1399071.6825396826,65633835.09936508
9804,2023,4,0.0026864285714285714,1546286.0634920634,67656691.32507937
9804,2024,1,0.0029561803278688524,1670745.2459016393,79067404.3137705
9804,2024,2,0.00012238095238095234,1789553.7936507936,83409685.87412699
9804,2024,3,-0.00026540624999999985,1544186.421875,83708860.90890625
9804,2024,4,-0.0003308125000000001,1482999.109375,86203949.16171876
9848,2014,1,0.001245885245901639,1125490.3934426229,8040189.491803279
9848,2014,2,0.0007055555555555557,929735.5396825396,8566184.80952381
9848,2014,3,-5.80468750000001e-05,563399.625,8925402.765625
9848,2014,4,0.0010413125000000001,1277713.78125,8713703.28125
9848,2015,1,0.002623622950819672,1336235.8032786886,10858648.704918033
9848,2015,2,-0.0005854603174603174,1100895.5396825396,12162114.437460316
9848,2015,3,-0.001645359375,1062510.3125,12125374.703125
9848,2015,4,0.0021884062500000002,991074.828125,12148667.125
9848,2016,1,-0.0007524918032786885,1040280.8360655737,11315468.836065574
9848,2016,2,0.0017129375,944965.015625,12788524.153125
9848,2016,3,0.0008821718749999998,694568.125,14035405.625
9848,2016,4,-0.0009544285714285716,737533.3174603175,13288491.825396825
9848,2017,1,0.0018502419354838712,820581.4354838709,14157011.64516129
9848,2017,2,0.0011933968253968253,759853.873015873,14591497.031746032
9848,2017,3,-0.0002877777777777778,637585.1428571428,15828602.349206349
9848,2017,4,0.000920015873015873,618282.9682539683,15659312.285714285
9848,2018,1,0.00031914754098360653,664988.4426229508,17412085.01639344
9848,2018,2,0.0017016562500000003,747693.609375,17936206.0378125
9848,2018,3,-0.00048061904761904765,695979.3015873015,18065244.0
9848,2018,4,-0.0048037936507936505,976990.8095238095,15792043.412698412
9848,2019,1,0.0032161803278688526,812147.4590163934,14342577.950819673
9848,2019,2,0.002055365079365079,811650.380952381,16013005.788253969
9848,2019,3,-0.0003785937499999999,621884.4375,16686610.8125
9848,2019,4,0.0001612343750000001,554388.640625,16351841.078125
9848,2020,1,-0.003377387096774194,1005010.8225806452,16290735.08064516
9848,2020,2,0.004924444444444444,1043253.6349206349,15652387.0
9848,2020,3,0.0020734062499999997,773835.84375,17949688.59375
9848,2020,4,0.0013640000000000002,641286.171875,19582467.84375
9848,2021,1,0.003849983606557377,757590.5901639344,22771202.62295082
9848,2021,2,0.001303873015873016,644695.3968253968,25892377.011587303
9848,2021,3,0.0003693125,619564.859375,28449188.090625
